50 1 -0.303494	-0.041920  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  15.184738	 13.599931	-32.967038 -88.260310	 52.897415	 21.348117	 34.876264	 50.524220 -17.398439	 31.198439	 42.581609	 66.632330	-68.376857  18.810608	 48.665997	 61.874813	-85.019743	 38.404895	 4.527592  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
55 1 -0.270312	-0.050245  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  48.097992	-4.399613	-29.839879 -5.597538	 49.845444	-2.800636	 44.088068	 4.467031  3.756191	 56.863922	 36.685931	 58.056549	 75.507868 -23.194410	 48.481360	-2.536023	-103.054940	 4.478877	-14.187614  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
60 1 -0.110833	-0.052097  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  52.720432	-9.814182	 2.038003 -14.433818	 72.948053	-21.462683	 79.819838	 32.702172 -73.566912	 45.406353	-9.355376	 72.384317	 25.781654  63.235590	 27.146489	 71.339988	-102.908583	-12.078695	 18.101008  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
65 1 -0.296610	-0.119484  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  36.663530	-9.432412	-5.583778  3.593483	 48.343097	 31.631111	 21.691605	-51.835015 -46.544608	 61.504637	 40.513019	 60.090354	 50.833576  32.307771	 45.763536	 70.287691	-34.834662	 28.643197	-9.876306  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
70 1 -0.143169	-0.111136  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  31.532003	 3.984089	 0.811470 -25.666953	 94.931343	 77.305459	 48.904464	-43.637757 -21.467460	 89.176535	-35.126736	 41.237204	 22.936615  54.743054	 62.286358	-23.975966	-75.756414	-8.933427	-15.972385  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
75 1 -0.034770	-0.112211  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.219251	 10.621128	 3.015586 -83.549740	 45.874976	 28.160482	 37.293786	 50.462003 -63.348136	 78.427357	-16.835414	 102.612978	 26.830863  10.890161	 34.044303	 49.693208	-12.612844	 1.582431	-5.936763  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80 1  0.030540	-0.085177  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  66.129588	 6.497113	 2.241285 -63.668696	 30.895160	-30.245109	 48.159308	-12.665077 -39.411618	 56.172455	 9.240648	 16.599756	-36.180319  2.667765	 34.828202	-44.521042	-15.289447	 4.059163	-14.685709  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
85 1 -0.263678	-0.055493  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  6.563958	 22.008988	-41.389126 -16.578482	 50.778464	 56.814249	 73.783789	-79.396627 -54.177626	 40.997858	-33.065596	 67.777263	-1.365619  59.886060	 34.707677	-36.092621	-79.997587	 21.478062	-20.267316  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
90 1 -0.011850	-0.122608  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -21.822564	-8.140993	 7.086981 -71.640262	 43.266622	 19.864135	 71.278179	-40.336908 -69.088542	 62.618016	 7.288945	 56.973749	 22.052938  89.087122	 53.170262	 55.069362	-8.506482	-2.308793	-6.089281  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
95 1 -0.131831	-0.130154  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  28.725925	 26.187555	-39.679511 -48.112087	 30.591095	-18.740962	 17.774434	 75.246780 -28.355042	 46.448450	 68.115949	 39.727445	-0.842759  36.639957	 25.382219	 7.545120	-32.291826	 13.329460	-16.962449  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
100 1 -0.215420	-0.007268  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.543369	-2.022010	 2.678851 -17.620475	 88.218293	-9.763535	 95.367853	-47.152419 -29.806406	 78.681947	-36.018808	 18.603236	-10.690880 -29.483059	 14.225180	 68.241227	-108.099401	 30.080254	-1.204337  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
105 1 -0.351311	-0.100554  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  10.572965	-25.912423	-31.110601 -20.122674	 71.290713	 25.449905	 20.276373	 73.857398 -23.691662	 83.143510	 9.774484	 52.779299	-76.283457  39.403998	 42.600370	 45.416843	-38.235522	 37.178372	-6.069467  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
110 1 -0.022287	-0.087667  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  52.589683	 17.481555	-20.816353 -43.313904	 46.847224	-9.579266	 53.879723	-88.219355 -48.702827	 54.753807	-31.047455	 89.520596	-34.902363  69.851525	 20.844390	-53.949677	-73.870643	-15.067520	-15.267894  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
115 1 -0.217726	-0.097875  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.762792	 5.371765	 6.625999 -22.519314	 65.577433	 61.404589	 18.097643	 41.035020 -21.141676	 97.524776	 40.915182	 85.677653	-61.811623  1.441476	 1.440416	 54.033694	-9.722175	 24.429291	-5.147763  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
120 1 -0.258388	-0.114958  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  47.902271	-2.973812	-1.814584 -13.651844	 48.039160	 9.897816	 63.125417	 32.716150 -89.076911	 73.330878	 10.218645	 28.856444	-63.835370  20.973148	 86.601632	 47.072002	-106.558408	 1.580212	-21.552717  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
125 1 -0.336687	-0.020785  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.601107	-13.348407	-27.261643 -23.172315	 43.146934	 69.349354	 73.176527	-49.130588 -61.432886	 74.712083	 43.476931	 55.836876	 53.559742  60.633943	 88.028881	-14.904516	-94.068765	 30.049789	 5.391597  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
130 1  0.065142	-0.130760  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  20.004242	 13.481353	 0.293193 -18.025364	 76.322204	-1.171532	 29.784364	 13.260914 -90.136944	 77.477685	-21.007656	 35.622708	-54.579797  70.975180	 39.377078	 57.578242	-9.447039	-16.824123	-7.940310  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
135 1 -0.178272	-0.098260  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -13.062929	-18.242663	-4.369878 -38.078434	 51.779304	 17.614146	 69.257200	 52.260905 -31.048815	 28.877529	 47.383508	 93.865929	-6.716540  65.688622	 29.681155	-11.635621	-61.369324	 0.279229	-8.235089  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
140 1 -0.222707	-0.023102  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  16.327342	 21.938358	-11.558545 -3.791186	 73.151886	 47.093767	 70.248512	 15.443344 -34.812887	 52.671177	 29.377695	 28.146047	-75.818724 -5.946652	 45.357879	 42.813982	-105.022175	-3.914130	 0.634608  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
145 1 -0.321307	-0.069809  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  32.223881	-12.539639	 7.958083 -94.258961	 43.946220	 67.315424	 22.950889	 29.022117  4.203753	 73.978116	 41.010978	 72.453172	-12.854517 -3.189062	 32.990048	 14.208103	-96.701685	 34.618147	 13.387511  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
150 1 -0.229355	-0.036864  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  20.485922	 14.673152	-26.531446 -7.300550	 36.887960	 31.655412	 33.159767	 45.099351  6.240339	 94.895047	 51.273573	 19.818842	 54.908429  59.087835	 33.139170	 11.111352	-60.927329	 17.625860	 5.984769  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
155 1 -0.253447	-0.074039  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  45.747413	 19.468921	-21.891172 -27.866085	 51.753057	-1.312767	 87.232945	-39.348386 -61.109175	 52.867521	-34.013777	 80.327890	-74.115937  2.613265	 70.670307	 73.517304	-102.812233	 22.101736	 1.565209  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
160 1  0.109537	-0.060259  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  14.003983	 11.056626	 4.189252 -84.560421	 27.390925	 4.484025	 66.038277	-89.373845 -82.791397	 67.175009	 10.290588	 16.771467	 37.641668  30.838618	 8.779149	-77.862727	-4.989255	-7.998025	-17.578632  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
165 1 -0.228167	-0.132495  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  41.482810	-9.714164	 0.450623 -12.410664	 56.541189	 17.162705	 105.180995	-8.620210 -43.227031	 89.195136	 20.431789	 33.909199	 36.963299  34.916803	 43.037734	 1.972205	-54.367604	 15.244897	-9.370813  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
170 1 -0.029808	-0.106682  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -2.648159	-26.096989	-15.577111 -41.699359	 73.880835	-16.549602	 25.825412	-79.256194 -52.438488	 75.116200	-24.603253	 28.311819	-44.958531 -17.174667	 51.553062	 51.416871	-0.285835	 1.860728	-12.361539  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
175 1 -0.243270	-0.077121  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  68.901351	 7.689118	-41.555431 -77.791792	 63.833315	 49.787167	 60.971578	-27.315597 -3.789313	 34.801772	-9.191239	 97.753399	-57.158189  46.708755	 87.756734	-22.808541	-55.464549	 18.301289	-4.885379  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
180 1  0.077381	-0.088787  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -3.779667	-24.472671	-32.296898 -40.566219	 55.429633	 9.497327	 88.727414	 37.631332 -16.854189	 67.903753	 69.219032	 81.033846	 83.280858  0.220600	 21.979091	-54.353715	-5.659241	-5.348693	-8.203128  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
185 1 -0.133035	-0.083636  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  40.965035	-7.524858	-15.946554 -60.785586	 52.599548	-34.436848	 35.242299	 52.392113 -60.841733	 33.691888	 3.026222	 39.387782	 75.889121  76.412238	 43.851431	-43.991071	-31.138861	 20.177600	-6.855472  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
190 1 -0.260396	-0.053784  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -17.602887	-10.778132	-37.354166 -52.728066	 56.371985	-9.109834	 102.849906	 17.423125 -3.428948	 78.038890	 69.827193	 87.298299	 24.811380 -1.502571	 40.890317	-32.680543	-104.434871	-0.692828	-17.798663  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
195 1 -0.136414	-0.095728  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  38.663109	 25.596801	-29.498065 -27.100146	 97.256743	-10.847518	 67.826333	 58.474509 -15.175632	 50.997234	-5.223212	 15.141301	 86.121826 -27.853169	 9.196960	-38.970859	-44.994195	 1.145367	-17.065447  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
200 1 -0.342374	-0.039828  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -21.775595	-2.913687	 11.629875 -22.734776	 83.614696	 6.503813	 39.854956	-13.573931 -63.609429	 92.700793	-35.316416	 88.889481	 67.817966  67.859352	 27.228595	-5.189164	-65.415989	 28.984060	-1.144048  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
205 1 -0.257579	-0.128877  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.305884	-5.549055	-27.493226 -41.292870	 34.119381	 8.963552	 26.076199	-65.323389 -91.556519	 58.941117	 12.781165	 16.952818	-6.567820 -26.168424	 7.262171	-53.700400	-62.824413	 11.309842	-21.749699  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
210 1 -0.206159	-0.059806  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -7.600674	 21.136323	-46.900313 -56.844559	 48.569212	-12.310038	 32.141953	 53.038120  1.395287	 65.890517	-25.433626	 67.302196	-80.790040  61.109083	 68.196712	-47.501078	-56.311755	 8.603724	-19.782247  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
215 1 -0.203426	-0.001498  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.341686	 17.016432	-4.927662 -61.497547	 58.634670	 79.668124	 70.439686	-68.354835 -94.881993	 33.334504	-9.218845	 82.058196	 31.423646  21.068625	 43.372509	-40.855419	-68.758476	-0.736739	-6.428065  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
220 1 -0.214317	-0.123890  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  63.885133	-11.545804	-36.933373 -51.669939	 89.295529	 28.248439	 82.517157	 73.661050 -23.998275	 84.528107	 7.630177	 36.430929	 45.459005  61.642555	 31.562624	-37.701219	-103.263678	 12.912656	-19.615432  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
225 1  0.024129	-0.014632  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  21.724339	-22.337241	-13.197902 -75.029905	 58.511917	 47.026139	 100.133412	-50.882072  4.280907	 48.035383	 9.414331	 72.129958	-61.484956  45.019515	 4.886855	-45.135562	-59.862084	-18.684593	 1.527061  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
230 1 -0.187629	-0.098413  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.122715	 17.123806	-15.853141 -29.457413	 74.382114	-14.921604	 81.443751	 81.170415 -71.752060	 72.523433	 28.752547	 61.605452	 17.796332  54.556852	 57.458184	 66.317528	-113.674996	-8.067842	-16.286766  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
235 1 -0.215318	-0.082982  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  12.384516	 10.124580	-28.017970  9.874156	 88.503761	-21.090988	 30.704457	 59.139830 -32.696701	 69.268854	 70.023854	 68.560600	 5.778958  67.457152	 80.377371	 36.626061	-46.247534	 14.612768	-6.393252  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
240 1 -0.241871	-0.030386  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.889862	-21.794729	-44.972284 -16.853412	 75.637365	 36.640022	 50.837987	 88.844554 -3.053360	 59.786526	 66.905554	 46.249521	 75.122757  32.804453	 83.354232	-9.247027	-53.510586	 8.677354	-10.088688  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
245 1 -0.229383	-0.010645  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.928616	-20.550595	-29.294063 -44.371015	 61.301234	 4.408270	 80.694528	-24.189845 -64.371552	 57.298289	 26.244059	 90.015988	-30.982878  11.717024	 48.059092	-55.943577	-72.485749	-4.132325	-6.883604  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
250 1 -0.211007	-0.099613  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  37.247022	-16.593694	-41.156394 -50.921245	 72.681825	 64.182066	 18.169002	-10.662786 -58.160098	 40.833513	 71.232153	 47.175989	 62.390696  87.165395	 87.732131	 61.919026	-94.566146	-12.417561	-14.387534  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
255 1 -0.109972	-0.127378  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  54.709797	 9.192061	-32.992346 -20.076703	 98.737824	 6.582227	 93.378420	-10.676435 -39.677573	 70.684551	 25.798714	 50.847313	-4.705438  68.677753	 29.829255	-38.059564	-30.314911	 20.416090	-17.069326  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
260 1 -0.284977	-0.073049  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  9.696353	-19.310278	-8.007064 -40.990992	 67.043517	 12.509755	 34.133977	-60.639206 -76.048499	 90.520078	-12.427095	 97.701729	 53.824979  62.388539	 69.795729	-16.705620	-101.545405	 2.877136	-21.658693  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
265 1 -0.107029	-0.038935  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  9.662154	-1.997225	-23.930098 -62.290156	 33.902054	 73.939079	 19.789425	 45.545030 -36.620707	 82.984184	-14.869261	 76.786253	 45.328252  60.835090	 42.011476	 45.671094	-31.425126	 0.100628	 7.595431  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
270 1 -0.250935	-0.029623  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.191349	 3.086720	-9.518452  9.595825	 37.930147	 49.554232	 27.995364	 42.229380  9.012933	 41.127831	 4.339101	 27.142429	 54.416429  10.300874	 48.531690	 38.399405	-92.953543	 0.409279	 0.474481  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
275 1 -0.131450	-0.008400  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.952712	-6.285899	-48.739413 -40.255410	 52.140515	-19.586464	 47.983446	 28.259395 -74.655054	 52.961309	 25.885738	 22.889915	 74.428291  79.848700	 77.363666	-40.187176	-74.517993	-11.051409	 1.320245  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
280 1 -0.166975	-0.033366  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.677056	-16.868032	-41.590883 -9.003827	 32.817241	 25.323695	 52.951836	-6.170674 -81.433883	 38.912054	 17.772673	 90.404104	-46.274125  58.456196	 2.452365	 9.797361	-89.680113	 1.132376	 13.619031  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
285 1 -0.242811	-0.164729  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  68.401513	 11.982994	-35.583189 -27.421953	 35.522874	 39.301350	 84.823868	-15.380737 -76.917840	 24.797218	 41.922886	 35.174404	 74.715711 -13.312398	 26.107029	 74.825123	-27.736622	 27.893854	-17.029277  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
290 1 -0.090206	-0.106182  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -8.234729	-11.687389	-7.207680 -49.111586	 45.846657	-13.976193	 37.882937	-18.344339 -92.310789	 75.705444	-17.690285	 66.182628	-30.191523  77.284205	 42.497134	-42.487604	-38.794301	 0.649868	-14.746726  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
295 1 -0.178829	-0.199173  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -1.225676	-21.938998	-20.807658 -55.582189	 94.588046	 60.752998	 59.644210	 77.483836 -29.043640	 56.186851	 32.511313	 24.007836	-28.098050  82.532147	 26.108387	 12.492669	-24.855495	 19.897763	-18.920135  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
300 1 -0.039371	-0.002358  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.052920	 19.042930	-24.863778 -72.252848	 45.149990	 31.688036	 16.195206	-22.578496 -92.874143	 88.623881	 2.385398	 65.880081	 67.905305 -22.438232	 47.335976	 49.950112	-12.051395	 4.585354	 3.253674  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
305 1 -0.255714	-0.017446  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.600969	-19.593016	-20.978764 -43.063669	 65.824063	 6.002539	 87.301927	 27.605783 -75.892946	 26.500004	 5.138347	 18.192391	-4.343573  69.417502	 27.750066	 61.642414	-42.660720	 18.887427	 18.480760  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
310 1 -0.221678	-0.062041  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -3.263770	 0.876558	-1.751096 -8.872445	 58.294294	 30.695756	 19.864878	 62.086604 -50.235077	 44.045798	 61.784877	 68.434709	 36.290482 -12.133602	 5.397069	-5.300639	-115.091430	 1.817721	-8.371945  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
315 1 -0.072383	-0.074946  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  68.315372	-13.560133	-30.431625 -3.274501	 95.275608	-1.061171	 73.205703	 78.142148 -56.621975	 89.096348	-21.873388	 44.836987	-20.261925  42.116789	 81.282350	-23.261012	-0.781727	 22.174486	-3.057055  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
320 1 -0.162340	-0.036262  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.142429	-16.916685	 2.202719 -0.112260	 47.914509	 45.471643	 36.542316	-2.323881 -21.729218	 61.497024	 46.481214	 65.685594	 47.622027  56.616958	 4.737372	 45.768449	-30.473563	 12.335288	 12.831303  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
325 1 -0.277638	-0.097940  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  14.991674	 10.609126	-5.731346 -29.875334	 30.838169	-22.592084	 75.446411	-16.845720 -61.481219	 43.820525	 19.953197	 91.726433	 61.113323  51.268098	 20.463576	 27.874543	-85.054021	 33.659675	-21.867595  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
330 1 -0.259431	-0.034975  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  0.245119	 5.605218	 7.046189 -36.190686	 41.854548	-18.986108	 38.295533	-5.868036  0.514108	 28.671371	-22.422586	 18.024013	 61.619278  43.399333	 76.811296	 76.891450	-108.187132	 21.099781	 14.630102  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
335 1 -0.241780	-0.055771  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  48.283813	 12.062497	-49.662289 -34.033339	 48.120836	-31.706713	 70.520203	 46.510638 -94.312517	 78.858359	-20.879141	 31.602240	 60.447194  89.544556	 51.832798	 34.749251	-4.326241	 38.341762	 6.554189  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
340 1 -0.189295	-0.092328  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  59.171700	 17.794174	-25.661399 -21.284518	 66.449548	 11.299224	 100.520340	-13.476903 -41.528773	 26.511655	 1.214725	 74.083825	-55.723972  89.033946	 81.676550	 30.130830	-80.877568	-5.227441	-7.729664  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
345 1 -0.002344	-0.176139  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  28.814482	 11.491261	-27.249674 -46.985978	 62.479095	 27.762253	 79.631013	 38.317934 -49.838052	 77.825396	-7.673566	 25.519704	 22.052538  36.985226	 17.452277	 69.980007	-11.142025	-8.196960	-15.066641  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
350 1 -0.264577	-0.025746  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  54.671386	-1.807372	-29.836602 -82.182693	 49.859524	-35.836263	 15.731382	 84.283441 -86.018934	 87.838097	-21.156647	 48.319773	 30.670388  31.968797	 40.582349	-16.841266	-36.756468	 37.912162	 4.672726  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
355 1 -0.256266	-0.089049  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  39.242809	-4.664001	-30.233264 -26.921657	 75.707547	 51.417641	 38.486593	 44.574816 -17.039497	 53.779128	 46.848507	 28.051669	 6.723454  56.350897	 54.744512	 52.294062	-88.126026	 30.796596	-9.042594  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
